date,feed_updated,country,rank,track_name,artist_name_local,apple_artist_id,apple_track_id,release_date,artwork_url,is_kpop_genre,agency,sub_agency,artist_name_master
2026-09-04,"Fri, 4 Sep 2026 22:36:15 +0000",jp,1,"Yes! 東京 (feat. SUPER★DRAGON, Sakurashimeji, ONE N' ONLY, BUDDiiS, ICEx & Lienel)","EBiDAN (恵比寿学園男子部), 超特急, M!LK & 原因は自分にある。",1677543534,6782749979,2026-07-02,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/a4/db/f8/a4dbf830-ec1e-e5af-723a-2ef5e4dac674/4580789774065.png/300x300bb.jpg,0,,,
2026-09-04,"Fri, 4 Sep 2026 22:36:15 +0000",jp,2,Brand New,Mrs. GREEN APPLE,962221033,6788211810,2026-07-13,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/41/a0/b6/41a0b6b9-a720-25e5-fc69-7e9c3ca1296e/26UMGIM73217.rgb.jpg/300x300bb.jpg,0,,,
2026-09-04,"Fri, 4 Sep 2026 22:36:15 +0000",jp,3,ライラック,Mrs. GREEN APPLE,962221033,1739088799,2024-04-12,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/4c/3b/b2/4c3bb247-3be8-0c57-aa9a-7f1775a7b7a8/24UMGIM32931.rgb.jpg/300x300bb.jpg,0,,,
2026-09-04,"Fri, 4 Sep 2026 22:36:15 +0000",jp,4,好きすぎて滅!,M!LK,1356706755,1846753946,2025-10-27,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/d4/f9/1b/d4f91bfd-6176-4733-113f-b72f6095d5df/VEATP-44481.jpg/300x300bb.jpg,0,,,
2026-09-04,"Fri, 4 Sep 2026 22:36:15 +0000",jp,5,恋、はじめました。,=LOVE,1273762750,6792630529,2026-08-04,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/4c/e8/31/4ce831bc-d6ef-bd1d-ecb4-1768b26bffe3/4547366839838.jpg/300x300bb.jpg,0,,,
2026-09-04,"Fri, 4 Sep 2026 22:36:15 +0000",jp,6,It's Me,ILLIT,1734551937,1894837345,2026-04-30,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/cc/76/26/cc76262a-dc2e-0746-ed85-070a56d23d40/26UMGIM46377.rgb.jpg/300x300bb.jpg,0,HYBE,BELIFT LAB,ILLIT
2026-09-04,"Fri, 4 Sep 2026 22:36:15 +0000",jp,7,IRIS OUT,米津玄師,530814268,1837658529,2025-09-15,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/e0/f9/f1/e0f9f1f3-a088-b28d-6760-a28accabc705/4547366775181.jpg/300x300bb.jpg,0,,,
2026-09-04,"Fri, 4 Sep 2026 22:36:15 +0000",jp,8,爆裂愛してる,M!LK,1356706755,1869537742,2026-02-18,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/45/b1/53/45b153d5-e943-6cd9-620e-0a4c66b7525b/VEATP-45199.jpg/300x300bb.jpg,0,,,
2026-09-04,"Fri, 4 Sep 2026 22:36:15 +0000",jp,9,見知らぬ糸,スピッツ,74456960,6793888335,2026-08-07,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/ab/0d/29/ab0d292f-3675-729e-4a8f-eb79a4c88367/26UMGIM87104.rgb.jpg/300x300bb.jpg,0,,,
2026-09-04,"Fri, 4 Sep 2026 22:36:15 +0000",jp,10,花束,back number,302361237,1451570480,2011-06-22,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/26/b6/e7/26b6e7e2-1cbb-4dde-edfb-e44e1f881cbd/00602577303739.rgb.jpg/300x300bb.jpg,0,,,
2026-09-04,"Fri, 4 Sep 2026 22:36:15 +0000",jp,11,点描の唄 (feat. 井上苑子),Mrs. GREEN APPLE,962221033,1408505419,2018-08-01,https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/34/27/08/3427087f-2d39-4847-9b19-052dd3589014/18UMGIM36633.rgb.jpg/300x300bb.jpg,0,,,
2026-09-04,"Fri, 4 Sep 2026 22:36:15 +0000",jp,12,高嶺の花子さん,back number,302361237,1451567963,2013-06-26,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/ad/35/1f/ad351f01-3b1e-e723-77db-3a7d88221e5e/00602577303753.rgb.jpg/300x300bb.jpg,0,,,
2026-09-04,"Fri, 4 Sep 2026 22:36:15 +0000",jp,13,青と夏,Mrs. GREEN APPLE,962221033,1408505264,2018-07-12,https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/34/27/08/3427087f-2d39-4847-9b19-052dd3589014/18UMGIM36633.rgb.jpg/300x300bb.jpg,0,,,
2026-09-04,"Fri, 4 Sep 2026 22:36:15 +0000",jp,14,Blue Jeans,HANA,1792783458,1821849522,2025-07-14,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/d0/c4/4d/d0c44ddb-0fd9-ef8c-7839-33a103cb08dc/4547366759990.jpg/300x300bb.jpg,0,,,
2026-09-04,"Fri, 4 Sep 2026 22:36:15 +0000",jp,15,マリーゴールド,あいみょん,1165017710,1446781787,2018-07-18,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/3c/3b/f6/3c3bf6e8-1947-347e-f6f0-c857ca4c026f/190295490089.jpg/300x300bb.jpg,0,,,
2026-09-04,"Fri, 4 Sep 2026 22:36:15 +0000",jp,16,ハッピーエンド,back number,302361237,1451567751,2016-11-16,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/d9/55/96/d955961f-f9f7-4aa9-720f-36ddc0c46d0c/00602577303951.rgb.jpg/300x300bb.jpg,0,,,
2026-09-04,"Fri, 4 Sep 2026 22:36:15 +0000",jp,17,Soranji,Mrs. GREEN APPLE,962221033,1648865575,2022-10-18,https://is1-ssl.mzstatic.com/image/thumb/Music122/v4/e1/ec/d4/e1ecd4b4-4f2f-c49e-fa95-958c6b4cf7ab/22UM1IM16537.rgb.jpg/300x300bb.jpg,0,,,
2026-09-04,"Fri, 4 Sep 2026 22:36:15 +0000",jp,18,とくべチュ、して,=LOVE,1273762750,1794066813,2025-02-10,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/64/7f/83/647f8398-9ac9-21f6-49cc-bec4e9723637/4547366732757.jpg/300x300bb.jpg,0,,,
2026-09-04,"Fri, 4 Sep 2026 22:36:15 +0000",jp,19,夜の踊り子,サカナクション,252312257,604748203,2013-03-13,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/60/9b/bb/609bbb5d-96eb-ae16-f08a-81a3223deb24/VICL-63999.jpg/100x99bb.jpg,0,,,
2026-09-04,"Fri, 4 Sep 2026 22:36:15 +0000",jp,20,HAPPY BIRTHDAY,back number,302361237,1456063581,2019-03-27,https://is1-ssl.mzstatic.com/image/thumb/Music123/v4/38/22/2e/38222e54-54dd-aa06-0e39-e0a0c0719752/00602577530418.rgb.jpg/300x300bb.jpg,0,,,
2026-09-04,"Fri, 4 Sep 2026 22:36:15 +0000",jp,21,lulu.,Mrs. GREEN APPLE,962221033,1867354081,2026-01-12,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/0c/57/00/0c570009-660c-0faa-c53b-8f06ce2b04ea/25UM2IM10507.rgb.jpg/300x300bb.jpg,0,,,
2026-09-04,"Fri, 4 Sep 2026 22:36:15 +0000",jp,22,ブルーアンバー,back number,302361237,1808852932,2025-04-28,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/d5/b9/bc/d5b9bc67-dc87-e451-1ccb-67f3e8b77aa6/25UMGIM41036.rgb.jpg/300x300bb.jpg,0,,,
2026-09-04,"Fri, 4 Sep 2026 22:36:15 +0000",jp,23,BPM (feat. KREVA),Kvi Baba,1413556966,1892738152,2026-04-22,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/42/a0/64/42a06443-8d1a-950d-6a98-367771694088/4988061934006_cover.jpg/300x300bb.jpg,0,,,
