date,chart_date,rank,rank_variation,is_new,track_name,artist_name_local,line_artist_id,line_track_id,score,listened_count,like_count,artist_image_url,album_image_url,agency,sub_agency,artist_name_master,match_status,source_entry_url
2026-09-08,2026-09-08,1,0,0,It's Me,ILLIT,mi00000000220540fc,mt0000000025849208,3991262.0,7632731,63307,https://resource-jp-linemusic.line-scdn.net/r/musicjp/c/cj1haTI0bGJtNmYybnAmcz1qcDYmdD1tJnU9MWxhdW1hMTFnM2NnMCZpPTA/m470x470,https://resource-jp-linemusic.line-scdn.net/r/musicjp/c/cj0tNTkxb2hncmQ0MzFkcSZzPWpwNiZ0PW0mdT0xa2tnYW02NjA1MDAwJmk9MA/m470x470,HYBE,BELIFT LAB,ILLIT,confirmed,https://music.line.me/webapp/ranking-genre/mg0000000000000033
2026-09-08,2026-09-08,2,0,0,セツナハナビ (Setsuna Hanabi),TOMORROW X TOGETHER,mi00000000104d78a7,mt0000000026da6039,2849809.39906,4245516,7630,https://resource-jp-linemusic.line-scdn.net/r/musicjp/c/cj0tMXQxaDdoc2R1dHIwMyZzPWpwNiZ0PW0mdT0xZ3ZoOXMxNzAzNGcwJmk9MA/m470x470,https://resource-jp-linemusic.line-scdn.net/r/musicjp/c/cj0tMWh2bG12cGFtZjZtNSZzPWpwNiZ0PW0mdT0xbG5hZGEzNHMzNzAwJmk9MA/m470x470,HYBE,BIGHIT MUSIC,TOMORROW X TOGETHER,confirmed,https://music.line.me/webapp/ranking-genre/mg0000000000000033
2026-09-08,2026-09-08,3,1,0,BAD,ATEEZ,mi000000001e043448,mt0000000026070583,1663040.0,1509340,15248,https://resource-jp-linemusic.line-scdn.net/r/musicjp/c/cj0tNWtiMmVqamt2cHJrdiZzPWpwNiZ0PW0mdT0xbDZtZ2p2YXM0azAwJmk9MA/m470x470,https://resource-jp-linemusic.line-scdn.net/r/musicjp/c/cj0zMmx2N3RtZnExcm92JnM9anA2JnQ9bSZ1PTFsNm80a2c5czRyZzAmaT0w/m470x470,OTHER,KQ Entertainment,ATEEZ,confirmed,https://music.line.me/webapp/ranking-genre/mg0000000000000033
2026-09-08,2026-09-08,4,1,0,Golden,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI, KPop Demon Hunters Cast",mi000000002742e075,mt0000000022c8e685,1497667.0,13474077,91169,,https://resource-jp-linemusic.line-scdn.net/r/musicjp/c/cj0xNjJ1bTllaTVscHMxJnM9anA2JnQ9bSZ1PTFoZmh1azNyazQxMDAmaT0w/m470x470,,,,,https://music.line.me/webapp/ranking-genre/mg0000000000000033
2026-09-08,2026-09-08,5,2,0,Almond Chocolate,ILLIT,mi00000000220540fc,mt00000000213c4c04,1257076.0,14929328,91198,https://resource-jp-linemusic.line-scdn.net/r/musicjp/c/cj1haTI0bGJtNmYybnAmcz1qcDYmdD1tJnU9MWxhdW1hMTFnM2NnMCZpPTA/m470x470,https://resource-jp-linemusic.line-scdn.net/r/musicjp/c/cj0tcGFkb3E3cDU5b2RpJnM9anA2JnQ9bSZ1PTFnMXBldTB0YzNwMDAmaT0w/m470x470,HYBE,BELIFT LAB,ILLIT,confirmed,https://music.line.me/webapp/ranking-genre/mg0000000000000033
2026-09-08,2026-09-08,6,0,0,Bloody Paradise,ENHYPEN,mi000000001430aa2e,mt00000000272754c1,1665081.71683,929436,3567,https://resource-jp-linemusic.line-scdn.net/r/musicjp/c/cj0tMTh0MXJhdWsxa2pyaiZzPWpwNiZ0PW0mdT0xZTB0N3A3N2czYWcwJmk9MA/m470x470,https://resource-jp-linemusic.line-scdn.net/r/musicjp/c/cj0tMmhybXRrZGNtamtsYiZzPWpwNiZ0PW0mdT0xbG9vb2luYXM0ZjAwJmk9MA/m470x470,HYBE,BELIFT LAB,ENHYPEN,confirmed,https://music.line.me/webapp/ranking-genre/mg0000000000000033
2026-09-08,2026-09-08,7,-4,0,BORN DIRE,ALPHA DRIVE ONE,mi0000000028f9abb3,mt0000000026d1ca4f,4143215.9176299996,1747999,2363,https://resource-jp-linemusic.line-scdn.net/r/musicjp/c/cj0tbWpxa2JyOWc0ZjZyJnM9anA2JnQ9bSZ1PTFsbTY3MzRnZzNjZzAmaT0w/m470x470,https://resource-jp-linemusic.line-scdn.net/r/musicjp/c/cj0ycDFwdGcwN3Btc2tuJnM9anA2JnQ9bSZ1PTFsaG41aGlyNDR0MDAmaT0w/m470x470,,,,,https://music.line.me/webapp/ranking-genre/mg0000000000000033
2026-09-08,2026-09-08,8,0,0,KISS N TELL,aespa,mi000000001f9c7e6b,mt0000000026a31b68,1494055.0,1347754,9459,https://resource-jp-linemusic.line-scdn.net/r/musicjp/c/cj0tMzd1OGF1ODFkbTVudiZzPWpwNiZ0PW0mdT0xbGVrMTdoZms1ODAwJmk9MA/m470x470,https://resource-jp-linemusic.line-scdn.net/r/musicjp/c/cj0tMzd1OGF1ODFkbTVudiZzPWpwNiZ0PW0mdT0xbGVrMTdoZms1ODAwJmk9MA/m470x470,SM,SM Entertainment,aespa,confirmed,https://music.line.me/webapp/ranking-genre/mg0000000000000033
2026-09-08,2026-09-08,9,0,0,Magnetic,ILLIT,mi00000000220540fc,mt000000001e7d77b9,974102.0,30850344,160832,https://resource-jp-linemusic.line-scdn.net/r/musicjp/c/cj1haTI0bGJtNmYybnAmcz1qcDYmdD1tJnU9MWxhdW1hMTFnM2NnMCZpPTA/m470x470,https://resource-jp-linemusic.line-scdn.net/r/musicjp/c/c4d6eb54a1699t1337e18a/m470x470,HYBE,BELIFT LAB,ILLIT,confirmed,https://music.line.me/webapp/ranking-genre/mg0000000000000033
2026-09-08,2026-09-08,10,0,0,LEMONADE,aespa,mi000000001d2ef052,mt0000000025dd89b9,926928.0,2459614,14535,https://resource-jp-linemusic.line-scdn.net/r/musicjp/c/cj0tMXByZjVmb2I0cm0zcyZzPWpwNiZ0PW0mdT0xa3RhdWk4Zjg0MzAwJmk9MA/m470x470,https://resource-jp-linemusic.line-scdn.net/r/musicjp/c/cj0xODM1MXJwbmUwcTNnJnM9anA2JnQ9bSZ1PTFrc25mNzg5NDNqZzAmaT0w/m470x470,SM,SM Entertainment,aespa,confirmed,https://music.line.me/webapp/ranking-genre/mg0000000000000033
